"status_id","user_id","screen_name","text","source"
"1517244857663774720","1502611850764161036","BLM_neocon","@industrial_baby @carolyncapp @FortomMark @upstatefederlst @elliekaysmith_ This is peak white wamen shit, my life was fine because I could WFH and Uber eats all my food why are all these poors complaining???","Twitter for iPhone"
"1517244837497651202","1514809978619502597","Naiarajun","Uber tocando Joao Gomes, tudoooo p mim","Twitter for iPhone"
"1517244834687422466","78719757","veronicaziur","@fatimismo Uber.. y si no hay Uber, taxi. En distancias largas hay mucha diferencia pero en las cortas no tanta. Podes hablar con el taxista y preguntarle cuánto te alcanzaría también, a veces en distancias largas te hacen precio. No uses Bolt :/ no vale la pena el riesgo","Twitter for iPhone"
"1517244827456270338","1536825462","MenchieHesperia","@GabbysDollhouse is streaming &amp;  we’re celebrating on @UberEats. Surprise the kids with froyo – from April 25th through the 28th, enjoy $3 off your order of $20 or more on Uber Eats!  #Menchies #MenchiesFroyo #Froyo #GabbysDollhouse #UberEats #OrderFromHome #Delivery #DreamWorks https://t.co/qby76P0h4L","Twitter Web App"
"1517244824935493632","4830454033","angela_slotkin","What do you all think should I do disney world get free 5 days at hilton but have spend tons money for uber to go listen timeshare and its a place I'm not filimar with or go home to Disneyland where I've been since I was a freaking baby","Twitter for Android"
"1517244803968286722","1438881601404895238","VaughnVaughnie","My Uber Driver Review today: https://t.co/OHeRuoiHpI","Twitter for iPhone"
"1517244790424973313","898914769616371713","KetheIync","o ônibus esqueceu de passar e eu n posso nem pedir um uber quesaco","Twitter for Android"
"1517244787912495104","324500594","EdwardHarkins","Boris Johnson taking the UK into dangerous waters. The reaction of Leave-voting uber Brexiteers if they were to realise that a Brexit 'benefit' is a recourse to increased immigration from India? https://t.co/upZZY8E0u6","Twitter for Android"
"1517244760896978952","934159595488137217","otavioandradx","Uma luta conseguir Uber nessa cidade","Twitter for iPhone"
"1517244752193859586","3046229721","mp_amminger","Danke @uber_ger . Versucht mich bei Uber zu registrieren. Dabei soll es angeblich  „we've noticed a number of irregular activities“ gekommen sein Jetzt ist der Account „  deactivated for further use“. Handy-Nr gesperrt - keine Registrierung mehr möglich.  Dann halt weiter Taxi.","Tweetbot for Mac"
"1517244671315034114","3339464813","CsarAntoniovar3","Hay un temas muchos utilizan sus vehículos para trabajar
Cómo los ferianos los uber etc
Hay q balancear cambio climático con trabajo para poder comer vivir
Difícil.Cuando el gobierno no hace campañas para covertir vehículos a emisiones más limpias y si tu lo haces cuesta muy caro https://t.co/VwDAyF46QP","Twitter Web App"
"1517244630206660610","805121093958856710","matheus_2w2","eu sou bonito demais pra nenhum uber aceitar a minha corrida sabe, injustiça","Twitter for Android"
"1517244620027142145","1387810283792568325","BlueGME","@LindaSC That is great to hear.  People still wearing masks taking Uber as well as the airports here","Twitter Web App"
"1517244611919376384","1302614309990617088","BadMoneyAdvice1","AirBnB has no houses.
Uber has no cars.
My investment account has no money.

This is the new economy.","Twitter Web App"
"1517244579589808133","347568180","VOAStevenson","India: After the Delhi government set up a committee for fare revision of autos and taxis, drivers of ride-hailing apps such as Ola and Uber stated that they are postponing their strike for 15 days.

https://t.co/9Nr2QMz1ul @livemint","Dynamic Tweets"
"1517244576183898113","818282210","mxgirl00","vouch. hotels in denver r affordable too and u dont need to uber anywhere u can literally take lightrail from the airport to ball arena https://t.co/wPf50AGWtN","Twitter for Android"
"1517244550082961408","1115825389962760192","CellGigante","@lariscaaetano Uber","Twitter for Android"
"1517244544844242946","813363349","deynalimas","@ubercontexto @christianlima99 tu sendo uber","Twitter for iPhone"
"1517244528285081602","311613976","AurelisConTwtt","Qué ladilla cuando te toca un Uber que respeta el límite de velocidad bitch we're in Miami MOVE FASTER!!!!!","Twitter for Android"
"1517244502628577280","1105247481804308482","CaversanSofia","parecia que eu tava em um ep de midnight gospel no uber que cara daora de trocar ideia, eu passaria horas andando de carro e conversando com aquele cara, marcelo vc nao sabe mas vc fez o meu dia","Twitter for Android"
"1517244494025936896","1411166932343005187","buddydoot","@Bri18696 I don't even trust the food my uber driver gives me sometimes, let alone the dick fym.","Twitter Web App"
"1517244491618570243","730060118688174080","jeniferbebiano","Meu pai veio, fiz almoço l, paguei cerveja e chamei o Uber de volta pra ele.. trabalho pra isso, deixar os meus de boas porra","Twitter for iPhone"
"1517244475378126851","42259876","enzok","@neontaster Uber is hiring, too.","TweetDeck Web App"
"1517244447142158344","754063727494705153","clsantos_eu","O cara me buscou no parque shopping e me trouxe pro Santa Lúcia, ai pegou um passageiro no Santa Lúcia e levou pro santos Drummond, ai no santos Drummond pegou uma corrida pra voltar pro Santa Lúcia bem no tempo que chamei o uber","Twitter for iPhone"
"1517244443644018688","754063727494705153","clsantos_eu","E eu que peguei um uber do shopping pra casa, demorei uns 40 min me arrumando pra sair, quando chamo ne o mesmo uber que aparece kkkkk","Twitter for iPhone"
"1517244433963565056","18027568","Rakuten","@marquitanicole Thanks! We've added Cash Back for this Uber trip to your account. Let us know if you need further assistance. We're always here to help.","Zendesk"
"1517244423054184449","322090726","lord_gwillz","@Uber_Support Please check your DM, I have sent all the necessary information you need to track down the fraudster.","Twitter for Android"
"1517244399163514881","272040560","beIIadvid","E aí @Uber_Brasil fui cobrada por uma corrida que eu não fiz e não fui estornada","Twitter for Android"
"1517244389986238465","1141365347863285760","ilparaitstgerm1","@pascalouzoltan Non, salariés. Si tu veux ajouter les Uber eats, c'est 246 000 en plus pour un total de 1.2m","Twitter Web App"
"1517244388409237511","1124256756195057664","Donadarazao02","A  reação do uber cr kkkkkkkkkkkkkk https://t.co/EMS9tZhp9W","Twitter for Android"
"1517244363394457601","296954080","PhixAlmighty","Normalise calling an uber https://t.co/I59Mp04wbz","Twitter for iPhone"
"1517244329911222272","2368011722","Ivan_tamaa","@drtgnz En un momento lo usaba porque era muy barato Posta pero ni en pedo te encuentra un auto y en un momento se puso a precio Uber","Twitter for Android"
"1517244288597475330","1137028888020881408","grethaie","@WB_Baskerville @MrThomasJerome @11mmyJohns @FrChaseg00dman My dad voted for Bernie and my mom (an uber lib) hated him 
But also my dad is a Jewish guy from Brooklyn so he’s gotta rep","Twitter Web App"
"1517244237817040898","339676971","JessiicaCecilia","Agora pedir Uber é uma novela, aceitam e cancelam, aceitam e cancelam e assim vai","Twitter for Android"
"1517244162462076930","177945275","sabbathay","Josefina está moderna e agora só pega Uber em vez de táxi https://t.co/q0N4xn1hlt","Twitter for Android"
"1517244139833806860","1295486586","Marib_D","Grxjbxhzha https://t.co/P895r06flS tb https://t.co/OD5ududNd7","Twitter for iPhone"
"1517243595752943616","3538129336","notcatarinap","MANO EU BEBI TANTO CAFÉ EU SO QUERO CHEGAR A CASA IM GONNA SHIT MYSELF NESTE UBER","Twitter for Android"
"1517244135131987969","3538129336","notcatarinap","Uber ""está tudo bem?"" NÃO AHAHAHAHAHA PARA O CARRO MANA","Twitter for Android"
"1517244127565471747","836890308","Eightnotenuf","@Susieblacksheep @PistaSunny @MikeSington Clearly not.
He certainly couldn’t qualify as an Uber or Lyft driver.","Twitter for iPhone"
"1517244116190511104","971735639824781314","Halvertix1","@andrearopero @El_Intermedio #bañoderealidad “Uber de Vendetta”. Lo has dicho así, lo he oído varias veces. ¿Publicidad subliminal Wyoming?","Twitter for iPhone"
"1517228600034045955","34307218","76stargazer","@yankeecannuck @Uber_412 @YatsLok @OlsenTrini @Colleen69127957 @elliekaysmith_ Nah, they merely joined the ""ignore-the-facts-and-scream"" train.","Twitter Web App"
"1517244107315363849","34307218","76stargazer","@OlsenTrini @YatsLok @yankeecannuck @Uber_412 @Colleen69127957 @elliekaysmith_ Trini - haven't you realized yet that he has been EVERYWHERE, done &amp; seen EVERYTHING? Knows it ALL?

Next, he'll be telling us he's Geezus Christ reincarnated.","Twitter Web App"
"1517243180185530369","34307218","76stargazer","@YatsLok @OlsenTrini @yankeecannuck @Uber_412 @Colleen69127957 @elliekaysmith_ https://t.co/KwxtXprKLP","Twitter Web App"
"1517235432953630720","34307218","76stargazer","@YatsLok @OlsenTrini @yankeecannuck @Uber_412 @Colleen69127957 @elliekaysmith_ Oh my - you certainly HAVE done it all, haven't you?

And yet ......","Twitter Web App"
"1517244106891837440","19943469","ScottMcC44","@NoLieWithBTC They could shut down unexpectedly for a week or two. The airlines, hotels, motels, restaurants, grocery stores, t-shirt stores rental car places &amp; Uber drivers won’t mind. Everyone needs the break. Universal will love the extra business. So will Sea World &amp; Old Town","Twitter for iPhone"
"1517244092551507968","2457691291","Jydemusic","@AyamSamuel3 @Naija_PR Yes I will even if it is 1.3m or 130m nor be big deal. My late dad was a transporter as well and he will never take what doesn't belong to him. Through his honesty he got loyal customers who where faithful to him till he retired and that wasn't even an Uber era. Crime nor pay bro","Twitter for Android"
"1517244087530926080","1046481554615271424","_mkset7","@gabyyyzinhaaa_ @ubercontexto se eu pego um uber desse, fico bonito","Twitter for iPhone"
"1517244065913344000","51343056","ChrisB_Bishop","@busraeth @MAKCofficial @Uber_Skills @Winchyhands","Twitter for iPhone"
"1517244050776150016","905124488240615425","gisselleacd","my uber driver asking me for directions <U+0001FAE0>","Twitter for iPhone"
"1517244011781799937","1370428857178804225","hesham_monica","Trade Ideas | $UBER 75% Win rate on 5 trades in 1 month. Profit Factor of 4, rating is Bearish. Start for free at https://t.co/iULkPOktMH #trading #investing #algotrading #NYSE #NASDAQ #tradingalgo #tradingview #trendingview #stocks https://t.co/a9XvSoFjss","Zapier.com"
"1517243995667238914","932397449741824001","oestebrook","@delusionalgabi eu aí quando vou resolver coisas no Shopping e sento pra chamar um uber","Twitter Web App"
"1517243969662382080","3329324802","sanadam1106","<U+300C><U+4E00><U+751F><U+50CD><U+304F><U+3068><U+306F><U+601D><U+3063><U+3066><U+306A><U+304B><U+3063><U+305F><U+300D><U+3068>70<U+4EE3><U+306E>Uber<U+914D><U+9054><U+54E1><U+306F><U+8A00><U+3063><U+305F>|NEWS<U+30DD><U+30B9><U+30C8><U+30BB><U+30D6><U+30F3> https://t.co/zJiIrE3EN1 #NEWS<U+30DD><U+30B9><U+30C8><U+30BB><U+30D6><U+30F3>","Twitter Web App"
"1517243932861554688","1443354002171830278","averagecatliker","why can’t uber eats be cheaper i have $1.41 in my bank account","Twitter for iPhone"
"1517243933868367874","1443354002171830278","averagecatliker","the urge to tell random old men on the internet my address so they can uber eats me starbucks","Twitter for iPhone"
"1517243879581700096","44803076","MaxicoMaxicomx","Weeey mi uber era Mauricio Islas.","Twitter for Android"
"1517243878583287808","1095054786251112448","Can3ko","Bruh i just woke up from a dream where 

I got an uber where Nagatoro was the driver, she left me halfway close to the Mall, i walked there, and suddenly i ended up in the subway, and then my shit disappeared and i went back to the bus station now, so i was searching for my shit","Twitter Web App"
"1517243864293203969","330293740","The_Nenye","@cremechic11 I’ve never had that. But then again, I despise labor.
I would set my alarm at 4:55pm so I could request my Uber to leave the office at 5pm dot.
My colleagues got tired of stopping me.","Twitter for iPhone"
"1517243848493256704","943822446796435456","trockizm98","@baudelaire_21 @promienica moja polonistka nazywala sie Wieslawa i byla uber-pretensjonalna. ale to slask, wiec...","Twitter Web App"
"1517243835327389698","16791172","j_martin","@TeddyBeddy10 @Leftylockdowns1 Just confirming that you personally know 'Mr Melvin the Uber Driver' and can confirm his story. I'll wait. I have no idea what you're talking about with 5 year old alcoholics.","Twitter Web App"
"1517243814569811968","1166993508","_Myriiaam_","@CritiqueTout Sinon taxi en forfait, ça revient parfois moins cher qu’un uber. Si tu veux pas te prendre la tete avec les transports","Twitter for iPhone"
"1517243781053136899","1136668189553758209","minisobear","@Blairiyuh Ur the designated uber now","Twitter for Android"
"1517243761318928386","1175935530103705603","daddyjlee4258","Uber n lyft should have an age limit on who they allow to drive bcccc","Twitter for iPhone"
"1517243751302844425","179367605","agustin_nob","Y si, si así funciona Uber... Y los salames dicen que es la solución. Ahora que paguen 1000 pesos por 20 cuadras un día de lluvia https://t.co/nDC8omvpiY","Twitter for Android"
"1517243742369026048","1102982844685660162","_nicoliferreira","o uber ouvindo música cristã no talo-<U+2620>","Twitter for Android"
"1517243722819411970","1030412055147372544","furkanozden","@OnsunHakan @MazlumSomer @sokakkedisitv Polonya’dayim. Avrupanin çogu yerinden geride ama Türkiye’ den en az 2 kat daha fazla refah sahibi oldugumu düsünüyorum. Beyaz yaka da degilim uber soförüyüm","Twitter for iPhone"
"1517243708126769153","1185632983656648704","AleSmit_Bar","Does anyone else think Boris might have removed the 3 line whip from Tory MPs because he knows something we don't?  Or am I just being uber hopeful?","Twitter for Android"
"1517243667957923840","14745059","kfor","Jan. 6 suspect arrested after allegedly bragging to Uber driver https://t.co/hzAvBBt46O","SocialFlow"
"1517243642951335937","353442766","SleepyCuppaJoe","@PapaWallie @KanyonKing1 @jperson2011 @DeItaone They could be buying that dip. Gearing up for a reversal. Uber pump into midterms.","Twitter for Android"
"1517243639914635267","797846387723485184","_212BlacKaffee","Son las que dicen lo que anda de moda ""hermana"" no estás sola... Y la dejaron sola y ebria y la mandaron en Uber. https://t.co/YIrxTpBKG9","Twitter for Android"
"1517243593701920768","2482177110","hogwrtstark","eu amo que é a casa dos meus amigos que tá salvo como casa no uber","Twitter for Android"
"1517243593102032897","953822552119365632","slimshaidan","How much money can I spend on Uber in the next few hours","Twitter for Android"
"1517243561846079488","251486227","SundogMMA","@RossRead Oh for sure. Watched some old dude in the New Balances make a run for it on my last fight. Punchline is he didn’t know we have an Uber shuttle now so we found him standing outside arrivals screaming at his phone.","Twitter Web App"
"1517241566313730051","393494961","_Uber_Mensch_","@24heuresch @20minutesOnline @Lematinch OVNI aperçu dans le ciel de la Riviera ce soir à 21h30, une explication? Cela ressemblait à un nuage lumineux suivit d’un point brillant, avec une baisse progressive d’intensité à mesure qu’il se dirigeait vers Villeneuve, puis disparition. https://t.co/x3qVfRMMnC","Twitter for iPhone"
"1517243561074466822","393494961","_Uber_Mensch_","@Hambro37Evo @24heuresch @20minutesOnline @Lematinch Very impressive. Thank you for your input.","Twitter for iPhone"
"1517239198054596608","393494961","_Uber_Mensch_","@TheoLaubry Bonsoir, où avez-vous aperçu cet objet ? Nous avons eu le droit à un survol de Lausanne à Villeneuve puis disparition, aperçu depuis le bord du lac de Vevey en Suisse. Impressionnant. Le phare d’un avion sans lumière clignotante ? https://t.co/iyTqiOKIyk","Twitter for iPhone"
"1517243540346130437","1329528890147168262","DatabreakRadio","Uber DJs - 4 Oclock In The Morning (Original Mix)","Radio.co now playing"
"1517243526408458248","4884899391","tiayngla","@cinnamoonygirl dividir Uber, amo","Twitter for Android"
"1517243453024915456","1351945383971332099","Jason_barry92","Elle sait que monter dans l'Uber elle sait même pas faire à manger","Twitter for Android"
"1517243446284726272","160742963","i_EaT_PIE","But Uber is for everyone https://t.co/X8WDdwVNdc","Twitter for iPhone"
"1517243433898885120","79876148","Majic1021","Listeners React To Dr. Collier Discussing Airlines, Uber, and Lyft Lifting The Mask Mandate [WATCH] https://t.co/xUBVCpt7pP","SocialFlow"
"1517243423782318080","302767592","almeida_jerry","tudo liberado sem máscara mas o maior perigo de contaminação ($$$) é o uber levar 4 pessoas @Uber_Brasil","Twitter for iPhone"
"1517243392631181316","86873388","chilangox2","@pastordc3110 @Uber_MEX @Uber @R3Dmx @CNDH Didi mas barato. Aunque últimamente cancelan mucho","Twitter for Android"
"1517243382388736001","176140048","Brendanogueiraf","o uber me disse volte sempre ????¿¿¿¿","Twitter for iPhone"
"1517243357541588994","16957784","krqe","Jan. 6 suspect arrested after allegedly bragging to Uber driver https://t.co/ulqcv4qfCe","SocialFlow"
"1517243348469309440","355723497","duartchi","sério o transtorno que foi pra chegar no rio pegar minhas coisas em niteroi ir pra jacarepagua deixar o carro pegar um uber pra copacabana quase me matou mas valeu tudo a pena quando eu cheguei no hotel e tomei banho no melhor chuveiro que já vi","Twitter for Android"
"1517243312108941313","1242665243941240832","dudunegromonte_","nunca tenho sorte com uber","Twitter for Android"
"1517243290390777856","1174035333983457280","voodoo_viksin","They need Uber for the elderly.","Twitter for iPhone"
"1517243286695530496","630920264","BZM10005","Uber Eats<U+306E> <U+30C1><U+30E3><U+30EA><U+30F3><U+30B3><U+30C9><U+30E9><U+30A4><U+30D0><U+30FC>
<U+4EBA><U+6DF7><U+307F><U+3092><U+7E2B><U+3046><U+3088><U+3046><U+306B><U+629C><U+3051><U+3066><U+884C><U+304F><U+306E><U+304C>
<U+8DA3><U+5473><U+306A><U+306E><U+304B> 
<U+5371><U+306A><U+3059><U+304E><U+306A><U+3093><U+3060><U+3088><U+306A>…
<U+75BE><U+8D70><U+611F><U+3092><U+5473><U+308F><U+3044><U+305F><U+3044>!<U+3068><U+3044><U+3046><U+4EBA><U+9593><U+3092>
<U+30EB><U+30FC><U+30EB><U+306A><U+3057><U+306E><U+4EBA><U+6DF7><U+307F><U+306B><U+653E><U+3064><U+3068>
<U+306A><U+306B><U+3092><U+63E1><U+3089><U+305B><U+3088><U+3046><U+304C> <U+5371><U+306D><U+3047>
<U+904B><U+8EE2><U+306B><U+306A><U+308A><U+305D><U+3046> https://t.co/DoU7pNa0Gp","Twitter for iPhone"
"1517243278483234819","1007272885520609280","echtnichtstevo","@UberShouts @uberchain common uber w","Twitter for iPhone"
"1517243277816131585","1375039717","abani07","@Uber @Uber_Support @UberINSupport @Uber_India","Twitter for Android"
"1517243084072906753","1375039717","abani07","I really like the service of @Uber_India even your drivers are professional but i still choose to take other taxi services because of only 1 reason.
1. Can't claim your bills easily.
Request for improvement:
1. Improve the billing/invoice download experience like your competitor.","Twitter for Android"
"1517243239396487168","121787715","rogerppaiva","@fla_infos @venecasagrande @sbtrio Imagina se ela fosse minha mãe eu trabalhando de Uber, certamente ela já teria morrido kkk","Twitter for Android"
"1517243232731766784","57249716","fernandormindo","Existem dois lobos lutando dentro de mim um com vontade de sair e o outro pensando na mola de pedir Uber pra voltar","Twitter for Android"
"1517243224531902467","2780727520","aletyaserrano","Así me trajo el uber los tacos estilo tijuana. Pos que los traía en la axila o qué jajaja. https://t.co/3XuaxlzXos","Twitter for Android"
"1517243195431784448","757604787785523200","Elizaquei","Uber demora pra caramba, que saco","Twitter for Android"
"1517243190906171394","624640921","maticastillo17","@Uber_Support vmmoya82@hotmail.com","Twitter for Android"
"1517243157427068928","59314724","yurkiddingme","Tax laws are designed to give the most benefits to the uber wealthy
WHO IN THE FUCK WOULD VOTE FOR THAT????
THERE ARE FAR MORE OF “US” THAN THEM
VOTE OUT GQP
They are killing us and benefiting off our hard earned money","Twitter for iPhone"
"1517243131829366785","1687219327","codgolld","<U+062A><U+0633><U+062C><U+064A><U+0644> <U+0641><U+064A> <U+0627><U+0648><U+0628><U+0631> <U+0639><U+0628><U+0631> <U+0627><U+0644><U+0645><U+0648><U+0642><U+0639> <U+0645><U+0628><U+0627><U+0634><U+0631><U+0629> :
 https://t.co/JGJXUJuBor

<U+062A><U+0633><U+062C><U+064A><U+0644> <U+0641><U+064A> <U+0643><U+0631><U+064A><U+0645> 
https://t.co/aFVKdl3ggW

<U+0644><U+0644><U+0645><U+0633><U+0627><U+0639><U+062F><U+0629> <U+0639><U+0628><U+0631> <U+0645><U+0646><U+0633><U+0642> <U+0627><U+0644><U+062A><U+0633><U+062C><U+064A><U+0644> <U+0639><U+0644><U+0649> 
https://t.co/35Vpq2pULu
#<U+0648><U+0644><U+064A>_<U+0627><U+0644><U+0639><U+0647><U+062F>","Twitter for Android"
"1517243126989082628","787624415416553473","Meli_Positive","J’ai arrêté uber Eat c’est tout https://t.co/WgEXucKw0A","Twitter for iPhone"
"1517243099852029954","1144271173850664966","carllaju","To num uber que vai freiando dando saquinho. Nossa que odio","Twitter for Android"
"1517243071586521090","1134616558666489857","_mceciliajr15","Nossa o uber nao deixa UMA musica tocando inteira, que agoniaaaa","Twitter for iPhone"
"1517243057581744128","55753310","omarsiris","@LuisGyG @Uber_MEX @UberEats_mex @CornershopMX Pinche robo","Twitter for Android"
"1517243055040090112","46402222","ammmand","Joguei conversa fora com os motoristas de Uber hj oq não consigo conversar no ap","Twitter for Android"
"1517243049285497024","157002287","ostooth","@novedadesqroo Pero no dejan a plataformas entrar... @Uber_MEX @DiDi_Mexico @Cabify_Mexico","Twitter for Android"
"1517243013302468609","1480629658982957067","thinkuhatedme","je sors en boite je viens d'attendre 15min un rer b fantome mddrrrr je vais prendre un uber, force aux usagers qui prennent cette ligne tous les jours pour bosser on est pas ensemble","Twitter for iPhone"
"1517242938266296320","31066320","damierLE","Nothing like trying to be nice to your Uber driver while they continue to make you uncomfortable by saying how beautiful you are, when we’re gonna get married, God dictates women and men get married, etc. just cos your life is in their hands.","Twitter Web App"
"1517242904984670209","1373099899","elcopizippy","¿Trabaja algún chileno en Uber Eats, Pedidos Ya y todas esas aplicaciones? increíble como solo aparecen venezolanos, como que se apropiaron del rubro.","Twitter Web App"
"1517242881119076352","1221512139262906372","esqu1zofrases","@shitpostverdade quer dizer que ela ja foi uber","Twitter for Android"
"1517242875750326279","293537464","Lapamper02","Send me this message and I might just take Uber to your house immediately https://t.co/3Z3sKVwTiB","Twitter for Android"
"1517242873267302402","343035656","LezerickMoore","@Uber_Support this rider has trip request for venetian but get in and say take them to South point that's a big difference in mileage","Twitter for Android"
"1517242869534236673","425352603","jabird27","@RandomPWthought @robwilkins @SeanRossSapp @Fightful Listen at the last all out I didn’t get an Uber to the hotel until almost 2am. So I’ll walk my happy ass to target if that truly does result in better luck.","Twitter for iPhone"
"1517240172672434176","212526564","DungareeFroggo","@ronnionepilots UBER EATS","Twitter for Android"
"1517242844532166660","212526564","DungareeFroggo","@ronnionepilots I think you can on Uber. At least in Europe you can","Twitter for Android"
"1517242836915216385","305252043","Enmerkar_arg","Uber está cobrando los viajes el doble, incluso en horario diurno. Por mí los ""consumidores"" que se jodan, especialmente esos que siempre presumían haberse librado de los ""tacheros fachos"".","Twitter Web App"
"1517242833656156160","51131882","dannyo20","@Uber_Support buenas tardes, llevo 3 semanas tratando de utilizar la app... Teniendo todos los documentos activados y la cuanta activa pero no puedo conducir... Y no he encontrado la respuesta en soporte... https://t.co/8sUHIHvyV0","Twitter for Android"
"1517242821220212736","871363226591744000","SeanCanavanreal","Former Uber driver acquitted of kidnapping but convicted of child endangerment https://t.co/Gi6ch5tMuc via @Newsday","Twitter Web App"
"1517242808649801736","996927308870152194","alesuarezint","@paladar_noir Y que vayan en uber, no?","Twitter for iPhone"
"1517242805114097667","1079476507721060353","alexxpcn","@BigKenneth23 je suis uber eats?","Twitter for iPhone"
"1517242762151800833","2219993732","ThankGodForHops","I just earned the 'Uber' badge on @untappd! https://t.co/w41DIYfMXc","Untappd"
"1517242760956370946","929142385313017856","atlhiker","@TheBitchEmpress Where does uber intellectual fit?","Twitter for Android"
"1517242735400562688","2374311686","MichelGuenette3","https://t.co/VDIHGl8Cjx","Twitter Web App"
"1517240870323560456","2374311686","MichelGuenette3","https://t.co/OBUYASfP1C via @@HebdoCoaticook","Twitter Web App"
"1517242721186033664","15833278","boteruhyan","entramos eu e minha prometida no Uber. Logo colocamos o cinto. Aí veio o motorista

- depois do que aconteceu com Rodrigo (BBB) todo mundo usa cinto né?

Aí eu ""na verdade eu sempre usei...""

Aí ele me interrompe e começa a contar que já bateu DUAS vezes qnd tava BEBASSO +","Twitter for Android"
"1517242717608288263","53241813","barbieblasian_","Uber be taking forever sometimes … we’ll maybe all the damm time","Twitter for iPhone"
"1517242717125943297","84880264","yungsmodulus","@Reme_Ob It's simply adding your card to the app finish. I've never even paid Uber with cash. 
I guess this is one reason people and these drivers fight.","Twitter for Android"
"1517201349619986433","84880264","yungsmodulus","What's the benefit of doing transfer instead of card payment when using bolt or Uber?","Twitter for Android"
"1517242714848481282","1467922712073052160","Hambro37Evo","@_Uber_Mensch_ @24heuresch @20minutesOnline @Lematinch Its a Space X Falcon 9 Stage 2 entering earth https://t.co/AidK6A3J3U","Twitter Web App"
"1517242693734354945","565386351","_uber_mensch","'ne söylememi bekliyorsun
hava aldikça sizlayan bir dis var içimde.
susmam bundan, 
konusmam bundan.'","Twitter for Android"
"1517212822203207684","565386351","_uber_mensch","@aslikarabay çarpmasin diye arasina elimizi koydugumuz kapilar da öyle","Twitter for Android"
"1517211486623576067","565386351","_uber_mensch","@aslikarabay https://t.co/M02VPxJIzH","Twitter for Android"
"1517242693465825281","249979848","jeffreyegbagbe","Great news for tech penetration in Nigeria. global private sector players like @Airbnb @Uber @Microsoft #bolt currently employ many many Nigerians. https://t.co/k9FvXypVuA","Twitter for iPhone"
"1517242686868279297","148083055","jambonherta","@PrimeVideoFR il dit quoi sergio à la fin de la pub ligue 1 uber eat ?","Twitter for iPhone"
"1517242600654266369","1281682455607599104","qq7te1","@ilpresidenteh @LuigiSky20 @HomelandClaire Prendo Uber","Twitter for iPhone"
"1517242591993110528","38658001","rufen78","@nicoduretour Je suis chauffeur et client!
Si c'est avec Uber dans les heures de pointes, c'est pratiquement certains que le chauffeur a 2 commandes, mais normalement c'est pas de si gros détour. Si c'est pas indiqué que le livreur a un autre arrêt, et qu'il fait un détour, C'est un crosseur/1","Twitter Web App"
"1517241969340203008","38658001","rufen78","@ImKrysto @nicoduretour C'est Uber qui maximise (pas toujours efficacement) les routes. 

Y a des chauffeur sans scrupule qui prennent plusieurs livraison de différentes app, ça c'est contre les bonnes pratiques.","Twitter Web App"
"1517241630826315776","38658001","rufen78","@alcoolafiction @nicoduretour Tu sais que tu n'engraisse pas seulement les app? Les livreurs ont le droit d'être payé aussi. 

Quand Uber paye 5-6$ à son livreur pour un lunch, faut que quelqu'un le paye, et c'est à moitié le client et à moitié le resto.","Twitter Web App"
"1517242590629928962","1276668384726450176","keep666ix","My Uber driver fully talking to someone about his case in front of me, a nosey stranger. Boy, this why u got caught.","Twitter for iPhone"
"1517242582585294856","3372948880","JOANCONNORS4","@m_traci @truthbetold_kam And telling a woman in the audience she hopes her uber driver rapes her on the way home!!!!! She's gross","Twitter for Android"
"1517242567766777856","1464724096013545480","jkup38","@dkhos @Uber The world's first decentralized Taxi payment system with crypto money. #P2PTAXI #PeerToPeerTaxi #Taxi #Binance #Web3 @elonmusk https://t.co/BnHquUhxY9","Twitter for Android"
"1517242158872469505","1464724096013545480","jkup38","@P2PTaxi_iran @dkhos @Uber @p2p_taxi The world's first decentralized Taxi payment system with crypto money. #P2PTAXI #PeerToPeerTaxi #Taxi #Binance #Web3 @elonmusk","Twitter for Android"
"1517242582115532800","1464724096013545480","jkup38","@dkhos @Uber The world's first decentralized Taxi payment system with crypto money. #P2PTAXI #PeerToPeerTaxi #Taxi #Binance #Web3 @elonmusk https://t.co/Zz39kIOy4e","Twitter for Android"
"1517241997601513472","1464724096013545480","jkup38","@AKomando55 @dkhos @Uber The world's first decentralized Taxi payment system with crypto money. #P2PTAXI #PeerToPeerTaxi #Taxi #Binance #Web3 @elonmusk","Twitter for Android"
"1517242563736096768","851512941207842816","jp___70","uber truco https://t.co/nUp7ThJwHm","Twitter for iPhone"
"1517211308151685122","953380363077898240","SadLane_","Minha irmã  pegou um Uber ontem que foi embora com a mala dela, ela está  desde ontem tentando contato com a empresa e nada. Ela não  consegue entrar em contato com  o motorista mas a @Uber_Brasil @Uber  não  deixa.","Twitter for Android"
"1517242471637467137","953380363077898240","SadLane_","@Uber_Support Enviado","Twitter for Android"
"1517211788420472834","953380363077898240","SadLane_","Ela mora no nordeste  mas ficou presa em SP sem mala e sem roupas pois não  consegue contatar  o motorista  para pedir a devolução  e nem a @Uber_Brasil  faz a ponte para isso. Como pode ser tão  difícil  conseguir ajuda? @Uber #Uber","Twitter for Android"
"1517242443422257154","1485798136660430851","myriam_kan","@Auvincoq @pastordc3110 @Uber_MEX @Uber @R3Dmx @CNDH Empresa chafa, ojala la demanden.","Twitter Web App"
